fid,tweet_text,timestamp,source,symbols,company_names,url,source_ip,protocol,dest_ip,Label,results
44097286,https://t.co/h84N7abKkU $MUR Murphy Oil notable market movement up 2.6% = $148.8 million gain.  #NASDAQ #NYSE/Aâ¦ https://t.co/nDDXZ4KqnC,Mon Jul 09 20:37:27 +0000 2018,42Stocks,MUR,Murphy Oil Corporation,http://42stocks.com/sym/mur.html,149.171.126.2,udp,59.166.0.9,1,1
44097287,T. Rowe Price Group Inc. $TROW EPS Estimated At $1.73 https://t.co/hJkC6lzIlm,Mon Jul 09 20:38:05 +0000 2018,reurope_stock,TROW,T. Rowe Price Group,https://reurope.com/2018/07/09/t-rowe-price-group-inc-trow-eps-estimated-at-1-73/,149.171.126.14,tcp,175.45.176.2,1,1
44097291,$1.73 EPS Expected for T. Rowe Price Group Inc. $TROW - https://t.co/D4F3Onylwh,Mon Jul 09 20:38:34 +0000 2018,bibeypost_stock,TROW,T. Rowe Price Group,https://www.bibeypost.com/1-73-eps-expected-for-t-rowe-price-group-inc-trow-2/,149.171.126.19,tcp,175.45.176.2,1,1
44097292,$AKAM Any management team that uses Investor Day to take a pisss in your face is a âSELLâ IMHO!,Mon Jul 09 20:45:20 +0000 2018,Er1kSF,AKAM,Akamai Technologies,,149.171.126.14,tcp,175.45.176.0,1,1
44097293,Get the latest news and updates for $CMCSK $BSET $SYRS $ZTS $STWD automatically with MarketBeat Daily https://t.co/nSJuDsYidj,Mon Jul 09 20:49:32 +0000 2018,RatingsNetwork,ZTS,Zoetis Inc.,http://bit.ly/arndailyw,149.171.126.6,tcp,59.166.0.3,1,1
44097294,Entergy Co. $ETR Receives Consensus Recommendation of âBuyâ from Brokerages https://t.co/nrHr8BBrit,Mon Jul 09 20:50:50 +0000 2018,TranscriptDaily,ETR,Entergy Corporation,http://zpr.io/6TT4g,149.171.126.8,udp,59.166.0.3,1,1
44097296,$4.12 Billion in Sales Expected for WestRock Co $WRK This Quarter https://t.co/WA41IvJpUS,Mon Jul 09 20:51:27 +0000 2018,ThisLincolnian,WRK,WestRock Company,http://thelincolnianonline.com/?p=2172899,149.171.126.2,udp,59.166.0.6,1,1
44097297,Synopsys Inc. $SNPS Given Consensus Recommendation of âBuyâ by Analysts https://t.co/ok6dPfMzXx,Mon Jul 09 20:51:30 +0000 2018,TheMarketsDaily,SNPS,Synopsys,http://zpr.io/6TTvS,149.171.126.9,tcp,59.166.0.6,1,1
44097302,WestRock Co $WRK Expected to Post Earnings of $1.05 Per Share https://t.co/0WseW5yrEw,Mon Jul 09 20:52:47 +0000 2018,OlympiaReport,WRK,WestRock Company,http://theolympiareport.com/?p=913732,149.171.126.8,udp,59.166.0.5,1,1
44097303,$1.05 Earnings Per Share Expected for WestRock Co $WRK This Quarter https://t.co/jmiL4hD7vX,Mon Jul 09 20:54:37 +0000 2018,WeekHerald,WRK,WestRock Company,http://weekherald.com/?p=2979561,149.171.126.2,tcp,59.166.0.5,1,1
44097305,Fluor $FLR afternoon buyers of 2700 July $50.50 calls today with shares flagging under a big gap from April earnings,Mon Jul 09 20:55:55 +0000 2018,Wolfmetric,FLR,Fluor Corporation,,149.171.126.6,udp,59.166.0.0,1,1
44097524,RT @Wolfmetric: Fluor $FLR afternoon buyers of 2700 July $50.50 calls today with shares flagging under a big gap from April earnings,Mon Jul 09 20:58:08 +0000 2018,Optionstr8dr,FLR,Fluor Corporation,,149.171.126.5,tcp,59.166.0.3,1,1
44097525,https://t.co/vp7IIlor5W $PTEN Patterson-UTI Energy up 3.9% = $156.4 million gain. $PTEN has made notable gains in 4â¦ https://t.co/eM1d1pLQyk,Mon Jul 09 20:58:09 +0000 2018,42Stocks,PTEN,Patterson-UTI Energy,http://42stocks.com/sym/pten.html,149.171.126.5,tcp,59.166.0.3,1,1
44097526,$QRVO high OI range is 75.00 to 87.50 for option expiration 07/20/2018 #maxpain #options https://t.co/lvUkVFpnYZ https://t.co/nmKSY01FOK,Mon Jul 09 21:01:56 +0000 2018,optioncharts,QRVO,Qorvo,http://maximum-pain.com/options/open-interest/QRVO,149.171.126.5,tcp,59.166.0.9,1,1
44097528,10 Billion-Dollar Stocks for Q3 and Beyond https://t.co/VROdkuUrui $NOC $LMT $RGR $RHI $THC $AMZN $COF $SHW $XOM $ABX,Mon Jul 09 21:02:07 +0000 2018,JorelLaraKalel,RHI,Robert Half International Inc.,http://bit.ly/2L00Egv,149.171.126.5,udp,59.166.0.2,1,1
44097529,$FLEX ð https://t.co/BzOtXDyEeb,Mon Jul 09 21:02:18 +0000 2018,jlumaz,FLEX,Flex Ltd.,,149.171.126.5,tcp,59.166.0.3,1,1
44097534,$HOLX Stock Quote Alert for Hologic Inc. (NASDAQ:HOLX) From our Stock News Alerts App,Mon Jul 09 21:02:48 +0000 2018,Allstocknews,HOLX,Hologic,,149.171.126.4,tcp,59.166.0.6,1,1
44097535,$VAR Stock Quote Alert for Varian Medical Systems Inc. (NYSE:VAR) From our Stock News Alerts App,Mon Jul 09 21:03:12 +0000 2018,Allstocknews,VAR,Varian Medical Systems,,149.171.126.7,tcp,59.166.0.8,1,1
44097536,$AMG pre-earnings aggressive bullish trade holding multiple time frame support with bullish seasonality #amgâ¦ https://t.co/rN8dvHQiFw,Mon Jul 09 21:04:42 +0000 2018,ichimokutrading,AMG,Affiliated Managers Group,https://twitter.com/i/web/status/1016427949904580608,149.171.126.5,tcp,59.166.0.9,1,1
44097538,RT @Briefingcom: Coâs that have issued #guidance in the last 30 days https://t.co/8amEwziYqm $BVX $HELE $HVT $MU $ISCA $AZZ $MLHR $BLFS $TRâ¦,Mon Jul 09 21:11:56 +0000 2018,42Stocks,INFO,IHS Markit Ltd.,http://bit.ly/28Lp6Al,149.171.126.6,tcp,59.166.0.0,1,1
44097539,Analysts See $1.02 EPS for Waste Management Inc. $WM - https://t.co/IC8vQQym2B,Mon Jul 09 21:25:44 +0000 2018,whatsonthorold2,WM,Waste Management,https://www.whatsonthorold.com/2018/07/09/analysts-see-1-02-eps-for-waste-management-inc-wm/,149.171.126.5,tcp,59.166.0.3,1,1
44097540,EPS for Waste Management Inc. $WM Expected At $1.02 https://t.co/p2r3u8jMJz,Mon Jul 09 21:26:35 +0000 2018,reurope_stock,WM,Waste Management,https://reurope.com/2018/07/09/eps-for-waste-management-inc-wm-expected-at-1-02/,149.171.126.4,tcp,59.166.0.6,1,1
44097541,Waste Management Inc. $WM Analysts See $1.02 EPS - https://t.co/acKPiEOEDK,Mon Jul 09 21:26:54 +0000 2018,bibeypost_stock,WM,Waste Management,https://www.bibeypost.com/waste-management-inc-wm-analysts-see-1-02-eps/,10.40.182.3,arp,10.40.182.1,1,1
44097927,$TMO Max Pain=210.00. Maturity=07/20/2018. #maxpain #options https://t.co/yeOfHROApS https://t.co/rh0pkTjMfl,Mon Jul 09 21:27:34 +0000 2018,optioncharts,TMO,Thermo Fisher Scientific Inc.,http://maximum-pain.com/options/max-pain/TMO,192.168.241.50,icmp,10.40.85.10,1,1
44097928,RT @PortfolioArmor: A Portfolio For John Authers $NSP $BA $DLTR $ALGN https://t.co/PqcdXCfG4N https://t.co/kZURVcRf88,Mon Jul 09 21:30:28 +0000 2018,dpinsen,DLTR,Dollar Tree,https://seekingalpha.com/article/4185987-portfolio-john-authers,149.171.126.6,udp,59.166.0.0,1,1
44097929,$MUR Murphy Oil Corporation End-Of-Day SEC Alert From our Stock News Alerts App,Mon Jul 09 21:31:50 +0000 2018,Allstocknews,MUR,Murphy Oil Corporation,,149.171.126.8,udp,59.166.0.9,1,1
44097930,Will $COO break above its Super Growth Price 3.5 times the SVA adjusted book on no support from the Fair Market Vâ¦ https://t.co/5yDKFVG8uC,Mon Jul 09 21:31:58 +0000 2018,SVAInsights,COO,The Cooper Companies,https://twitter.com/i/web/status/1016434812184391680,149.171.126.5,tcp,59.166.0.9,1,1
44097941,RT @BrandonVanZee: ð #9at9 - Your 9am ET daily digest of what large &amp; mid-cap ðºð¸ stocks are â¬ï¸ &amp; â¬ï¸ the most in the premarket.  ð $HELE $KOâ¦,Mon Jul 09 21:34:07 +0000 2018,drgiyanani,UDR,UDR,,149.171.126.4,tcp,59.166.0.0,1,1
44098137,$PSTI signs deal with big company Thermo Fisher Scentific $TMO. I don't know how this stock was missed today. https://t.co/TMzRTU0WZR,Mon Jul 09 21:34:59 +0000 2018,gobluetrader,TMO,Thermo Fisher Scientific Inc.,https://globenewswire.com/news-release/2018/07/09/1534507/0/en/Pluristem-Signs-Collaboration-Agreement-With-Thermo-Fisher-Scientific.html,149.171.126.9,tcp,59.166.0.2,1,1
44098140,XL Group Ltd $XL Analysts See $0.85 EPS - https://t.co/7TOnQBUY8T,Mon Jul 09 21:36:01 +0000 2018,whatsonthorold2,XL,XL Group Ltd,https://www.whatsonthorold.com/2018/07/09/xl-group-ltd-xl-analysts-see-0-85-eps-2/,149.171.126.0,udp,59.166.0.4,0,0
44098141,Analysts See $0.85 EPS for XL Group Ltd $XL https://t.co/DUr1SBYn62,Mon Jul 09 21:37:05 +0000 2018,reurope_stock,XL,XL Group Ltd,https://reurope.com/2018/07/09/analysts-see-0-85-eps-for-xl-group-ltd-xl-2/,149.171.126.6,tcp,59.166.0.7,0,0
44098142,Analysts See $0.85 EPS for XL Group Ltd $XL - https://t.co/4cjzNn1Ltk,Mon Jul 09 21:37:21 +0000 2018,bibeypost_stock,XL,XL Group Ltd,https://www.bibeypost.com/analysts-see-0-85-eps-for-xl-group-ltd-xl-2/,149.171.126.4,tcp,59.166.0.2,0,0
44098144,Scan results - Fell Below 50 DMA today: $DOVA $PETS $ACAD $ORA $MLNX $COLD $PEG $INN $AES $PNM ... https://t.co/nzg6u11OwG,Mon Jul 09 21:37:42 +0000 2018,SwingTradeBot,AES,The AES Corporation,https://swingtradebot.com/events/2/equities?selected_date=2018-07-09,149.171.126.4,tcp,59.166.0.6,0,0
44098145,$isr offering canceled? Rumors of buyout or partnership swirling after #fda approval today. $FCRE $GNPX $CYAD $KNâ¦ https://t.co/dTXepZNFgq,Mon Jul 09 21:38:47 +0000 2018,professorzinnel,FLEX,Flex Ltd.,https://twitter.com/i/web/status/1016436530410414081,149.171.126.5,udp,59.166.0.0,0,0
44098148,$isr offering canceled? Rumors of buyout or partnership swirling after #fda approval today! $FCRE $GNPX $CYAD $KNâ¦ https://t.co/UOUxQlWo8I,Mon Jul 09 21:40:25 +0000 2018,professorzinnel,FLEX,Flex Ltd.,https://twitter.com/i/web/status/1016436939635986433,149.171.126.8,udp,59.166.0.0,0,0
44098149,Scan results - Shooting Star Candlestick today: $WHD $KURA $KKR $HSIC $WYNN $BMO $PRAA $NTRA $PLAY $FOE ... https://t.co/mcfGR8rSdU,Mon Jul 09 21:40:46 +0000 2018,SwingTradeBot,HSIC,Henry Schein,https://swingtradebot.com/events/15/equities?selected_date=2018-07-09,149.171.126.1,tcp,59.166.0.7,0,0
44098152,Scan results - Stochastic Buy Signal today: $HUYA $CMA $KEY $MCRN $EXPD $ADP $RXN $EPZM $CME $ETFC ... https://t.co/UyAtVQuBCs,Mon Jul 09 21:41:17 +0000 2018,SwingTradeBot,EXPD,Expeditors International of Washington,https://swingtradebot.com/events/24/equities?selected_date=2018-07-09,149.171.126.0,tcp,59.166.0.9,0,0
44098154,@br4nd1e $isr offering canceled? Rumors of buyout or partnership swirling after #fda approval today. $FCRE $GNPXâ¦ https://t.co/SqiyxIb21s,Mon Jul 09 21:41:30 +0000 2018,professorzinnel,FLEX,Flex Ltd.,https://twitter.com/i/web/status/1016437212467089413,149.171.126.9,tcp,59.166.0.0,0,0
44098155,Scan results - MACD Bullish Signal Line Cross today: $CCRN $VC $KEM $FULT $LOPE $CNHI $AMGP $WBC $PAH $INST ... https://t.co/AUAwHBriHs,Mon Jul 09 21:42:18 +0000 2018,SwingTradeBot,PAH,Platform Specialty Products Corporation,https://swingtradebot.com/events/64/equities?selected_date=2018-07-09,149.171.126.7,tcp,59.166.0.2,0,0
44098392,Revenge of the Laggards? Industrial-stock ETF $XLI +1.9% today still -9.2% from 2018 high reached in Jan.  Mon. gaâ¦ https://t.co/dM9ntxf6Dx,Mon Jul 09 21:44:35 +0000 2018,tpetruno,DLPH,Delphi Technologies PLC,https://twitter.com/i/web/status/1016437988329312257,149.171.126.9,tcp,59.166.0.4,0,0
44098393,Scan results - MACD Bearish Signal Line Cross today: $GCI $ATNX $RGLD $UDR $PEP $ATU $ELS $AIV $DRE $REG ... https://t.co/8Xfi5S35Gi,Mon Jul 09 21:44:52 +0000 2018,SwingTradeBot,UDR,UDR,https://swingtradebot.com/events/65/equities?selected_date=2018-07-09,149.171.126.8,udp,59.166.0.0,0,0
44098394,@JamesHoward18 $isr offering (atm)canceled!Rumors of buyout or partnership swirling after #fda approval today.â¦ https://t.co/QigHNYIOvm,Mon Jul 09 21:46:27 +0000 2018,professorzinnel,FLEX,Flex Ltd.,https://twitter.com/i/web/status/1016438458938781702,149.171.126.1,tcp,59.166.0.5,0,0
44098396,On our Top 50 Bearish List today: $MBI $WBS $HTBK $NINE $ANAT $LNTH $TM $SLM $SPN $FUN ... https://t.co/19w60vf4EH,Mon Jul 09 21:47:25 +0000 2018,SwingTradeBot,SLM,SLM Corporation,https://swingtradebot.com/scans/top-fifty-bearish?selected_date=2018-07-09,149.171.126.8,tcp,59.166.0.9,0,0
44098397,On our Top 50 Bullish List today: $IRTC $LOB $NEWA $CBZ $STKL $JOUT $ORLY $GLMD $EPM $VUZI ... https://t.co/Aqt3GDx3J0,Mon Jul 09 21:47:26 +0000 2018,SwingTradeBot,ORLY,O'Reilly Automotive,https://swingtradebot.com/scans/top-fifty-bullish?selected_date=2018-07-09,149.171.126.9,tcp,59.166.0.0,0,0
44098400,Short sale volume (not short interest) for $CBL on 2018-07-06 is 71%. https://t.co/ytJrLms8fg $CTT 34% $CONE 38% $TCO 30% $BXP 56%,Mon Jul 09 21:54:02 +0000 2018,shortvolumes,BXP,Boston Properties,http://shortvolumes.com/?t=CBL,149.171.126.5,tcp,59.166.0.5,0,0
44098401,Zacks: Analysts Anticipate Patterson Companies Inc. $PDCO Will Announce Earnings of $0.35 Per Share https://t.co/aUsce6jNY6,Mon Jul 09 21:56:53 +0000 2018,dailypoliticaln,PDCO,Patterson Companies,http://www.dailypolitical.com/?p=2191383,149.171.126.8,tcp,59.166.0.6,0,0
44098402,Patterson Companies Inc. $PDCO Expected to Post Earnings of $0.35 Per Share https://t.co/AP8y2bF2qT,Mon Jul 09 21:58:10 +0000 2018,ZolmaxNews,PDCO,Patterson Companies,http://zolmax.com/?p=2371433,149.171.126.6,tcp,59.166.0.5,0,0
44098404,$CCRN $VC $KEM $LOPE $CNHI $AMGP $WBC $PAH $INST https://t.co/Ah2NpaURua,Mon Jul 09 22:00:41 +0000 2018,ioTrader,PAH,Platform Specialty Products Corporation,,149.171.126.8,tcp,59.166.0.0,0,0
44098405,$PAH $SYNT $OLN $VSH $RIO $WYNN $AXP https://t.co/uSGbOlCQl4,Mon Jul 09 22:00:46 +0000 2018,ioTrader,PAH,Platform Specialty Products Corporation,,149.171.126.2,udp,59.166.0.4,0,0
44098406,American Electric Power Company Inc. $AEP EPS Estimated At $0.81 - https://t.co/c3CBvwpG1D,Mon Jul 09 22:02:21 +0000 2018,whatsonthorold2,AEP,American Electric Power Company,https://www.whatsonthorold.com/2018/07/09/american-electric-power-company-inc-aep-eps-estimated-at-0-81/,149.171.126.1,tcp,59.166.0.4,0,0
44098407,EPS for American Electric Power Company Inc. $AEP Expected At $0.81 https://t.co/V99CmuQYJn,Mon Jul 09 22:03:11 +0000 2018,reurope_stock,AEP,American Electric Power Company,https://reurope.com/2018/07/09/eps-for-american-electric-power-company-inc-aep-expected-at-0-81/,149.171.126.9,tcp,59.166.0.6,0,0
44098855,American Electric Power Company Inc. $AEP EPS Estimated At $0.81 - https://t.co/bmCaJ4mfjv,Mon Jul 09 22:03:27 +0000 2018,bibeypost_stock,AEP,American Electric Power Company,https://www.bibeypost.com/american-electric-power-company-inc-aep-eps-estimated-at-0-81/,149.171.126.9,tcp,59.166.0.0,0,0
44098856,Are Delphi Technologies $DLPH Shares a âBuyâ Now? Morgan Stanley Has Upgraded The Stock - https://t.co/rEVppHGyRl,Mon Jul 09 22:03:31 +0000 2018,whatsonthorold2,DLPH,Delphi Technologies PLC,https://www.whatsonthorold.com/2018/07/09/are-delphi-technologies-nysedlph-shares-a-buy-now-morgan-stanley-has-upgraded-the-stock/,149.171.126.1,udp,59.166.0.5,0,0
44098898,Are Delphi Technologies $DLPH Shares Headed North? Morgan Stanley Issues Upgrade. https://t.co/TxECdnuGAs,Mon Jul 09 22:04:13 +0000 2018,reurope_stock,DLPH,Delphi Technologies PLC,https://reurope.com/2018/07/09/are-delphi-technologies-nysedlph-shares-headed-north-morgan-stanley-issues-upgrade/,149.171.126.4,udp,59.166.0.6,0,0
44098899,Is Delphi Technologies $DLPH Now a âBuyâ? Why did Morgan Stanley Upgrade The Stock? - https://t.co/Q9FPew9IMn,Mon Jul 09 22:04:26 +0000 2018,bibeypost_stock,DLPH,Delphi Technologies PLC,https://www.bibeypost.com/is-delphi-technologies-nysedlph-now-a-buy-why-did-morgan-stanley-upgrade-the-stock/,149.171.126.9,tcp,59.166.0.0,0,0
44098900,You don't want to miss these: $TGODF $SBGSY $ORCL $INTC $CSCO $BIIB $PFE $NFLX $URSL $IBGHD $STAF $ISR $MBVX $BNTCâ¦ https://t.co/o6JyBfCmFy,Mon Jul 09 22:06:21 +0000 2018,lockh3artsmith,DLPH,Delphi Technologies PLC,https://twitter.com/i/web/status/1016443464404422656,149.171.126.4,tcp,59.166.0.0,0,0
44098933,Arthur J. Gallagher &amp; Co. $AJG Analysts See $0.62 EPS - https://t.co/ZxIX4Y8xEi,Mon Jul 09 22:11:28 +0000 2018,whatsonthorold2,AJG,Arthur J. Gallagher & Co.,https://www.whatsonthorold.com/2018/07/09/arthur-j-gallagher-co-ajg-analysts-see-0-62-eps/,149.171.126.3,tcp,59.166.0.3,0,0
44098935,$0.62 EPS Expected for Arthur J. Gallagher &amp; Co. $AJG https://t.co/B4DR3WHNfS,Mon Jul 09 22:12:25 +0000 2018,reurope_stock,AJG,Arthur J. Gallagher & Co.,https://reurope.com/2018/07/09/0-62-eps-expected-for-arthur-j-gallagher-co-ajg/,149.171.126.2,tcp,59.166.0.3,0,0
44098936,$0.62 EPS Expected for Arthur J. Gallagher &amp; Co. $AJG - https://t.co/4qgQBqXmes,Mon Jul 09 22:12:57 +0000 2018,bibeypost_stock,AJG,Arthur J. Gallagher & Co.,https://www.bibeypost.com/0-62-eps-expected-for-arthur-j-gallagher-co-ajg/,149.171.126.2,tcp,59.166.0.5,0,0
44098937,Is the supply chain for Costco Office Depot and Walmart so bad that they really have back to school items and salâ¦ https://t.co/8Cs6jBNdai,Mon Jul 09 22:14:26 +0000 2018,bryanvezina,ODP,Office Depot,https://twitter.com/i/web/status/1016445500076318721,149.171.126.2,tcp,59.166.0.6,0,0
44098938,RT @TraderInPlay: Monday Gappers: Up: $HELE $UMC $GPRN $AU $HMY $PAAS $ABX $BHP $GDX $GDXJ $BNTC $AXON $BVX $SPRO $PVG $KMPH $PLAB $GME $Fâ¦,Mon Jul 09 22:16:37 +0000 2018,positionalgood,DLPH,Delphi Technologies PLC,,149.171.126.2,tcp,59.166.0.0,0,0
44098939,Top Shorted Stocks 07/09/18... 7. $CBL 78.85% 8. $NVAX 78.59% 9. $BKLN 77.56%... https://t.co/yubEngocWU,Mon Jul 09 22:20:27 +0000 2018,ShortStockVolum,NVAX,Novavax,http://shortstockvolume.com/TopShortedStocks/07-09-2018,149.171.126.4,udp,59.166.0.0,0,0
44099042,Top Shorted Stocks 07/09/18... 8. $NVAX 78.59% 9. $BKLN 77.56% 10. $GFI 77.07% 11. $XLI 77.06% 12. $ORCL 77.03% 13. $NEAR 76.76%...,Mon Jul 09 22:20:30 +0000 2018,ShortStockVolum,NVAX,Novavax,,149.171.126.5,tcp,59.166.0.4,0,0
44099043,EPS for Allegion plc $ALLE Expected At $1.21 - https://t.co/EUtVoiEAle,Mon Jul 09 22:20:35 +0000 2018,whatsonthorold2,ALLE,Allegion plc,https://www.whatsonthorold.com/2018/07/09/eps-for-allegion-plc-alle-expected-at-1-21/,149.171.126.9,tcp,59.166.0.5,0,0
44099048,$1.21 EPS Expected for Allegion plc $ALLE https://t.co/av29lbpScM,Mon Jul 09 22:21:19 +0000 2018,reurope_stock,ALLE,Allegion plc,https://reurope.com/2018/07/09/1-21-eps-expected-for-allegion-plc-alle/,149.171.126.5,tcp,59.166.0.5,0,0
44099058,$1.21 EPS Expected for Allegion plc $ALLE - https://t.co/rBB5hZUWg9,Mon Jul 09 22:21:35 +0000 2018,bibeypost_stock,ALLE,Allegion plc,https://www.bibeypost.com/1-21-eps-expected-for-allegion-plc-alle/,149.171.126.8,tcp,59.166.0.6,0,0
44099059,SLM $SLM Now Covered by Stephens https://t.co/zkg3YMSTHu,Mon Jul 09 22:21:43 +0000 2018,TickerReport,SLM,SLM Corporation,http://tickerreport.com/?p=3625105,149.171.126.0,udp,59.166.0.2,0,0
44099062,$1.48 Earnings Per Share Expected for Mid-America Apartment Communities Inc $MAA This Quarter https://t.co/OcNtOnsqAi,Mon Jul 09 22:22:21 +0000 2018,MareaInformativ,MAA,Mid-America Apartment Communities,http://www.mareainformativa.com/?p=412481,149.171.126.19,udp,175.45.176.0,0,0
44099063,$1.48 Earnings Per Share Expected for Mid-America Apartment Communities Inc $MAA This Quarter https://t.co/R2aCr5AKhB,Mon Jul 09 22:23:32 +0000 2018,dispatchtribune,MAA,Mid-America Apartment Communities,http://dispatchtribunal.com/?p=2043263,149.171.126.11,tcp,175.45.176.1,0,0
44099065,@seanandlizs $isr cancels shelf offering - buyout rumors swirling. $FCRE $GNPX $CYAD $gsk $mrk $pfe $teva $jnjâ¦ https://t.co/RJAj1Ozi9e,Mon Jul 09 22:24:11 +0000 2018,professorzinnel,NVAX,Novavax,https://twitter.com/i/web/status/1016447952821411840,149.171.126.17,tcp,175.45.176.0,0,0
44099066,@MarketCurrents $isr cancels shelf offering - buyout rumors swirling. $FCRE $GNPX $CYAD $gsk $mrk $pfe $teva $jnjâ¦ https://t.co/Bv49yQb08L,Mon Jul 09 22:24:23 +0000 2018,professorzinnel,NVAX,Novavax,https://twitter.com/i/web/status/1016448003115241473,149.171.126.6,tcp,59.166.0.2,0,0
44099067,Jacobs Engineering Group $JEC and Orion Group $ORN Critical Survey https://t.co/I3NkLpvObF,Mon Jul 09 22:25:11 +0000 2018,dailypoliticaln,JEC,Jacobs Engineering Group Inc.,http://www.dailypolitical.com/?p=2191409,149.171.126.5,tcp,59.166.0.4,0,0
44099068,SLM $SLM Now Covered by Stephens https://t.co/5tkBK0V99J,Mon Jul 09 22:25:13 +0000 2018,dailypoliticaln,SLM,SLM Corporation,http://www.dailypolitical.com/?p=2191401,149.171.126.5,tcp,59.166.0.4,0,0
44099069,$1.48 EPS Expected for Mid-America Apartment Communities Inc $MAA This Quarter https://t.co/rejyAM8uS3,Mon Jul 09 22:26:05 +0000 2018,OlympiaReport,MAA,Mid-America Apartment Communities,http://theolympiareport.com/?p=913805,149.171.126.5,tcp,59.166.0.6,0,0
44099112,Orion Group $ORN &amp; Jacobs Engineering Group $JEC Critical Analysis https://t.co/aHfL5oRa6P,Mon Jul 09 22:27:14 +0000 2018,TickerReport,JEC,Jacobs Engineering Group Inc.,http://tickerreport.com/?p=3625117,149.171.126.6,tcp,59.166.0.5,0,0
44099113,$isr cancels shelf offering - buyout rumors swirling surging 40% after hours. $FCRE $GNPX $CYAD $gsk $mrk $pfeâ¦ https://t.co/wNDm7iDRA0,Mon Jul 09 22:32:17 +0000 2018,professorzinnel,NVAX,Novavax,https://twitter.com/i/web/status/1016449992100376576,149.171.126.7,tcp,59.166.0.6,0,0
44099115,$isr cancels shelf offering - buyout rumors swirling. $FCRE $GNPX $CYAD $gsk $mrk $pfe $teva $jnj $EXAS $EHTH $CHKEâ¦ https://t.co/uf47vDKD0y,Mon Jul 09 22:33:41 +0000 2018,professorzinnel,NVAX,Novavax,https://twitter.com/i/web/status/1016450342744141824,149.171.126.7,tcp,59.166.0.6,0,0
44099120,Investors Buy Ross Stores $ROST on Weakness https://t.co/LND48jCOWo,Mon Jul 09 22:34:18 +0000 2018,ConsumerFeed,ROST,Ross Stores,http://zpr.io/6Txkg,149.171.126.8,tcp,59.166.0.3,0,0
